"B1"	"B2"	"B3"	"B4"	"B5"	"B6"	"B7"	"B8"	"B9"	"B10"	"B11"	"B12"	"B13"	"B14"	"B15"	"B16"	"B17"	"B18"	"B19"	"B20"	"B21"	"B22"	"B23"	"B24"	"B25"
"AK132225"	5	11	6	16	14	9	11	9	14	3	15	12	8	4	15	12	10	6	10	7	9	13	11	5	10
"AK133309"	1	8	4	4	4	14	12	6	4	4	10	4	6	13	3	7	14	15	14	12	11	3	9	2	3
"AK133311"	1	8	4	4	4	14	12	6	4	4	10	4	6	13	3	7	14	15	14	12	11	3	9	2	3
"AK133600"	15	6	12	13	12	13	6	10	1	16	14	1	1	11	9	5	8	9	13	6	2	2	11	7	13
"AK133637"	11	9	7	2	15	8	4	4	13	1	9	9	9	5	2	6	13	1	9	5	4	16	10	13	12
"AK133644"	10	5	1	3	9	1	10	14	8	11	13	16	10	14	10	15	5	8	5	16	15	4	14	3	16
"AK134382"	11	5	1	12	16	12	10	12	6	14	5	15	14	12	10	10	11	4	9	4	13	15	14	11	2
"AK134975"	10	5	1	15	7	3	13	3	5	5	16	16	2	14	15	2	12	8	16	3	5	13	11	3	1
"AK135203"	15	9	14	5	12	6	4	10	15	16	14	1	1	11	2	5	8	12	13	6	12	2	13	15	13
"AK135556"	10	5	1	3	9	1	10	14	8	11	16	16	10	12	10	15	5	8	5	16	15	4	14	3	16
"AK136089"	5	16	12	13	7	13	12	3	1	3	11	12	15	8	15	14	4	9	10	13	2	13	11	7	9
"AK137182"	12	4	16	10	10	9	7	16	16	15	15	14	11	2	16	16	4	14	3	1	14	8	2	14	15
"AK137406.1"	4	9	14	5	15	6	4	1	15	8	7	3	12	3	2	8	8	10	7	14	12	10	13	15	5
"AK137700"	11	16	3	14	16	11	1	11	11	14	11	15	16	12	12	14	2	13	12	13	3	15	16	11	11
"AK137811"	8	15	13	10	1	8	2	4	13	6	16	8	9	6	16	13	13	1	1	1	10	16	15	9	4
"AK137981.1"	15	9	14	5	12	6	4	10	15	16	14	1	1	11	2	5	8	12	7	6	12	2	13	15	13
"AK139365"	14	12	8	1	6	16	3	5	10	2	6	13	13	9	8	4	9	16	11	2	6	14	8	8	8
"AK139420"	5	6	6	16	7	9	11	3	14	3	15	12	8	4	15	13	4	6	10	7	9	13	11	5	4
"AK139458"	1	8	4	4	4	14	12	6	4	4	10	4	6	13	3	7	14	15	14	12	11	3	9	2	3
"AK140877"	11	2	10	12	16	12	1	12	6	14	5	15	14	12	11	1	15	4	6	4	13	15	7	11	2
"AK140938"	11	9	8	14	15	11	4	12	6	14	2	15	14	12	2	10	11	4	9	4	16	15	16	11	2
"AK141429"	14	12	8	1	6	16	3	5	10	2	6	13	13	9	8	4	9	16	11	2	6	14	8	8	8
"AK141470.1"	5	16	13	13	16	13	1	3	6	14	11	12	15	12	12	14	4	4	10	13	16	13	11	11	2
"AK141527"	6	11	6	16	14	9	14	9	14	6	15	10	3	4	16	13	10	6	4	1	9	5	4	5	4
"AK141586"	7	10	3	14	3	11	15	11	11	9	2	11	16	8	6	3	2	13	12	8	3	6	16	4	11
"AK141627"	6	11	15	11	13	2	13	2	3	5	3	10	3	1	16	12	7	6	8	7	9	5	4	5	10
"AK141675"	11	6	1	3	16	1	10	12	6	14	13	15	14	12	2	10	11	4	9	4	16	15	14	11	2
"AK141844"	10	5	1	3	9	1	10	14	8	11	16	16	10	14	10	15	5	8	5	16	15	4	14	3	16
"AK145002"	6	11	6	16	14	9	14	9	14	10	15	10	3	4	16	12	10	6	8	1	9	5	4	5	10
"AK145430"	12	11	6	16	10	5	7	2	3	5	3	5	8	1	14	12	10	2	8	7	9	11	12	5	10
"AK147309"	3	2	10	12	11	12	5	7	7	13	5	8	4	6	11	1	15	7	6	9	13	1	7	10	7
"AK147402"	14	12	5	1	2	16	3	5	10	2	6	3	13	9	8	4	16	16	11	2	8	14	8	8	8
"AK148229"	9	11	6	16	14	5	11	2	3	10	15	5	8	1	15	12	10	6	10	7	9	13	12	5	10
"AK148836"	2	11	6	16	14	9	14	2	3	10	15	5	8	1	15	12	10	6	8	7	9	11	12	5	10
"AK151977"	14	12	8	1	6	16	3	5	10	2	6	13	13	9	8	4	9	16	11	2	6	14	8	8	8
"AK152688"	5	16	6	16	7	5	11	3	3	3	15	5	8	1	15	14	10	2	10	7	9	13	11	5	9
"AK153784"	8	15	7	2	1	8	2	4	13	1	9	9	9	5	7	6	13	1	1	5	12	16	10	13	12
"AK154113"	11	9	14	5	15	6	4	10	15	16	14	15	14	11	2	10	11	12	13	4	16	2	13	15	13
"AK154201"	3	2	10	12	11	12	5	7	7	13	5	8	4	6	11	1	15	7	6	9	13	1	7	10	7
"AK155624"	12	4	16	11	10	2	7	16	12	5	3	2	11	2	14	16	7	14	4	7	14	5	2	14	15
"AK156117"	7	10	12	13	15	13	6	10	1	9	2	15	15	8	2	10	11	13	9	8	16	6	16	7	9
"AK157817"	7	8	4	14	3	14	15	6	4	4	2	4	6	13	3	3	14	13	14	12	16	6	9	4	11
"AK160168"	16	14	2	7	13	4	16	8	2	12	4	7	7	10	5	9	3	5	8	15	7	12	5	12	10
"AK160524"	7	10	3	14	3	11	15	11	11	9	2	11	16	15	6	3	11	13	12	8	16	6	16	4	11
"AK161163"	15	9	14	5	15	6	4	10	15	16	14	15	14	11	2	10	8	12	9	6	12	2	13	15	13
"AK161729"	12	4	16	15	10	3	13	15	5	15	16	14	2	2	14	16	12	14	16	3	5	9	6	14	1
"AK161835"	12	4	16	6	10	7	7	16	16	15	12	14	11	2	14	16	6	14	3	11	4	8	2	14	15
"AK162653"	7	10	8	14	6	11	15	5	10	14	2	15	16	15	2	10	11	13	9	8	16	15	16	8	8
"AK163138"	5	6	12	13	7	14	12	3	1	3	10	12	6	13	9	14	4	15	10	12	2	13	11	7	9
"AK164121"	11	6	12	13	15	13	4	10	1	14	14	15	14	12	2	5	11	4	13	4	16	15	11	7	13
"AK164337"	2	13	9	15	5	5	16	2	5	5	8	5	2	1	4	2	12	2	8	3	5	11	12	6	1
"AK164904"	2	13	2	7	13	4	16	2	3	10	8	7	7	1	5	12	3	5	8	15	9	12	5	5	10
"AK166315"	6	5	1	10	9	3	13	15	5	6	16	10	2	7	16	13	12	3	16	1	10	9	6	9	4
"AK167730"	6	11	6	15	10	3	13	15	5	5	3	10	2	1	16	12	10	6	8	3	9	5	12	5	1
"AK170049.1"	7	10	3	14	3	11	15	11	11	9	2	11	16	15	6	3	2	13	12	8	3	6	16	4	11
"AK170053"	15	3	14	5	12	6	9	10	15	16	14	1	1	11	13	5	8	12	7	6	12	2	13	15	13
"AK170263"	2	13	9	7	5	4	16	2	3	10	8	7	7	1	4	9	3	2	8	15	7	12	12	12	14
"AK170670"	12	4	16	6	10	3	13	16	5	5	3	5	2	2	14	16	12	14	3	3	5	8	2	14	1
"AK170747"	7	10	3	14	3	11	15	11	11	9	2	11	16	8	6	3	2	13	12	8	3	6	16	4	11
"AK171093"	2	13	6	16	5	5	11	2	3	5	8	5	8	1	15	12	10	2	8	7	9	11	12	6	10
"AK171669"	6	11	15	10	14	9	14	9	14	6	15	10	3	4	16	13	7	6	4	1	10	5	15	9	4
"AK171738"	11	9	13	5	15	6	4	10	15	16	14	15	14	11	2	5	11	4	13	4	12	2	15	15	13
"AK171849"	11	9	13	5	15	6	4	12	15	16	14	15	14	12	2	10	11	4	9	4	12	2	13	15	2
"AK171904"	11	9	13	12	15	12	1	12	6	14	5	15	14	12	12	10	11	4	9	4	16	15	11	11	2
"AK172935"	3	11	15	11	11	2	13	9	14	10	3	10	3	4	16	13	7	6	4	1	9	5	4	9	7
"AK202246"	2	13	6	16	5	5	11	2	3	10	8	5	8	1	15	12	10	2	8	7	9	11	12	5	10
"AK220117"	12	4	16	6	10	7	7	16	16	15	12	14	11	2	14	16	6	14	3	11	14	8	2	14	15
"AK220319"	1	16	12	13	7	13	12	6	1	4	11	4	15	13	3	14	14	9	14	12	2	3	9	7	9
"AK220477"	11	9	14	5	15	6	4	12	15	16	14	15	14	11	2	10	8	4	9	4	12	2	13	15	13
"AV079128"	1	9	4	2	15	14	4	6	4	4	6	9	6	5	2	7	14	15	14	12	4	3	10	13	12
"AV080718"	1	8	4	4	4	14	12	6	4	4	10	4	6	13	3	7	14	15	14	12	11	3	9	2	3
"AV152162"	14	9	8	1	15	16	3	5	10	2	2	15	13	9	2	4	11	16	9	2	16	14	8	8	8
"AV242843"	15	9	14	5	12	6	4	10	15	16	14	1	1	11	2	5	8	12	13	6	12	2	13	15	13
"AW212856"	2	13	6	16	5	5	11	2	3	5	8	5	8	1	15	12	10	2	8	7	9	11	12	6	10
"AW551795"	10	5	1	3	9	1	11	14	8	11	13	16	10	14	10	15	5	8	5	16	15	4	12	3	16
"AY061882"	15	9	8	5	15	6	6	10	15	16	14	15	1	11	2	5	11	12	9	6	16	2	13	15	13
"AY071903"	10	5	1	3	9	1	10	12	8	11	13	16	10	14	10	15	5	8	5	16	15	4	14	3	16
"AY151141"	4	9	14	5	15	6	4	1	9	8	7	15	14	3	2	10	11	10	9	14	16	10	13	15	5
"AY169783"	1	8	4	4	4	14	12	6	4	4	10	4	6	13	3	7	14	15	14	12	11	3	9	2	3
"AY172399"	11	9	1	2	15	8	4	12	6	14	16	15	14	12	2	10	11	4	9	4	16	15	10	11	12
"AY236491"	12	4	16	6	10	7	7	16	16	5	12	14	11	2	14	16	6	14	3	11	14	8	2	14	15
"AY341879"	11	9	14	5	15	6	4	10	15	16	14	1	14	11	2	5	8	12	13	4	12	2	13	15	13
"AY895789"	11	9	13	5	15	6	4	12	6	14	16	15	14	12	2	10	11	4	9	4	16	15	13	11	2
"A_51_P114236"	15	9	5	5	6	6	3	10	10	16	14	13	1	11	2	5	8	12	11	6	6	2	13	8	13
"A_51_P172409"	1	8	4	2	4	8	2	6	13	4	9	9	6	5	7	7	14	15	14	5	4	3	10	13	12
"A_51_P188401"	1	8	4	4	4	14	11	6	4	4	10	4	6	13	15	7	14	15	10	12	11	3	9	2	3
"A_51_P191274"	8	15	7	2	1	8	2	4	13	1	9	9	9	5	7	6	13	1	1	5	4	16	10	13	12
"A_51_P226791"	2	16	6	16	5	5	11	2	3	5	15	5	8	1	15	2	12	2	10	3	9	11	12	6	1
"A_51_P277048"	11	8	4	4	4	11	12	6	11	14	10	15	14	13	3	7	11	15	9	12	4	15	10	2	3
"A_51_P305453"	1	4	4	2	4	7	12	16	16	15	12	14	11	2	3	7	14	15	3	11	4	8	10	2	15
"A_51_P326259"	8	15	7	2	1	8	2	4	13	1	9	9	9	5	7	6	13	1	1	5	4	16	10	13	12
"A_51_P327496"	8	15	7	5	12	8	2	4	15	1	9	1	9	11	7	6	13	1	1	5	12	16	10	15	12
"A_51_P350172"	7	10	3	14	3	11	15	11	11	14	2	15	16	12	6	3	11	13	9	8	16	15	16	11	11
"A_51_P426986"	11	9	8	1	6	16	4	5	10	2	6	15	14	15	2	10	9	16	9	2	16	15	8	8	8
"A_51_P515046"	14	12	8	1	6	16	3	5	10	2	2	13	13	15	8	4	9	16	11	8	6	14	8	8	8
"A_52_P1021224"	12	13	6	16	5	5	11	2	3	5	8	5	8	1	14	12	10	2	8	7	9	11	12	14	10
"A_52_P1053094"	1	8	4	4	4	14	12	6	4	4	10	4	6	13	3	7	14	15	14	12	11	3	9	2	3
"A_52_P1053662"	12	8	4	4	4	14	12	6	16	4	12	14	6	13	3	7	14	15	14	12	11	8	9	2	3
"A_52_P1101503"	12	4	16	6	10	7	7	15	5	5	12	14	11	2	14	16	12	14	3	3	14	8	2	14	1
"A_52_P1173798"	12	4	16	6	10	7	7	16	16	15	12	14	11	2	14	16	6	14	3	11	14	8	2	14	15
"A_52_P1197466"	8	9	14	5	12	6	4	4	15	16	14	1	9	11	2	5	8	12	13	5	12	16	13	15	12
"A_52_P13337"	1	8	4	4	4	14	12	6	4	4	10	4	6	13	3	7	14	15	14	12	11	3	9	2	3
"A_52_P362072"	7	16	12	13	7	13	15	3	1	3	11	11	15	8	6	14	2	13	12	13	2	6	11	7	9
"A_52_P477386"	1	8	4	4	4	14	12	6	4	4	10	4	6	13	3	7	14	15	14	12	11	3	9	2	3
"A_52_P541760"	7	10	8	14	3	11	15	5	8	9	2	16	16	15	6	3	5	13	9	8	16	6	16	4	11
"A_52_P549754"	11	9	1	5	15	1	4	12	6	14	13	15	14	12	2	10	11	4	9	4	16	15	14	11	12
"A_52_P724603"	5	11	6	16	14	9	14	9	14	10	15	12	3	4	16	13	4	6	10	7	9	13	11	5	4
"A_52_P771912"	16	13	2	7	13	4	16	2	3	10	8	5	7	1	5	12	3	2	8	7	9	12	12	5	10
"A_52_P812870"	11	9	14	5	15	6	4	12	15	1	9	15	14	12	2	10	11	4	9	4	12	10	13	15	12
"A_52_P820445"	1	8	4	4	4	14	12	6	4	4	10	4	6	13	3	7	14	15	14	12	11	3	9	2	3
"A_52_P852771"	1	8	4	4	4	14	12	6	4	4	10	4	6	13	3	7	14	15	14	12	11	3	9	2	3
"A_52_P868798"	12	4	16	6	10	7	7	16	16	15	12	14	11	2	14	16	6	14	3	11	14	8	2	14	15
"A_52_P956633"	10	5	1	3	6	1	10	14	8	11	13	16	10	15	10	15	5	8	5	16	16	4	14	4	16
"A_52_P981301"	1	8	4	4	4	14	12	6	4	4	10	4	6	13	3	7	14	15	14	12	4	3	9	2	3
"A_52_P988778"	12	4	16	6	10	7	7	16	16	15	12	14	11	2	14	16	6	14	3	11	14	9	2	14	15
"A_52_P996776"	10	5	1	3	9	1	10	14	8	11	13	16	10	14	10	15	5	8	5	16	15	4	14	3	16
"BB426169"	15	3	14	5	12	6	9	1	15	8	7	1	12	3	13	8	8	12	7	14	12	10	13	15	5
"BC002117"	10	5	1	3	9	1	10	14	8	11	13	16	10	14	10	15	5	8	5	16	15	4	14	3	16
"BC002159"	15	9	14	5	12	6	4	10	15	16	14	1	1	11	2	5	8	12	13	6	12	2	13	15	13
"BC005685"	12	4	16	6	10	7	7	16	16	15	12	14	11	2	14	16	6	14	3	11	14	8	2	14	15
"BC005705"	5	11	6	10	14	9	14	9	14	6	15	10	3	4	16	13	10	6	4	1	10	5	4	9	4
"BC010322"	10	5	1	15	9	1	11	12	5	3	16	16	8	12	15	2	12	4	10	3	5	13	11	3	2
"BC010340"	12	4	16	6	10	7	7	16	16	15	12	14	11	2	14	16	6	14	3	11	14	8	2	14	15
"BC019508"	11	9	14	5	15	6	4	5	15	2	14	15	14	11	2	10	11	12	9	4	12	2	13	15	12
"BC020078"	9	7	15	11	8	2	14	13	12	7	3	2	3	16	1	11	7	11	4	1	1	5	4	1	6
"BC021394"	5	6	12	13	7	13	6	3	1	3	15	12	15	8	9	14	4	9	13	13	2	13	11	7	9
"BC022180"	1	8	4	4	4	14	12	6	4	4	10	4	6	13	3	7	14	15	14	12	11	3	9	2	3
"BC022737"	15	9	14	5	12	6	4	10	15	16	14	1	14	11	2	5	8	12	13	6	12	2	13	15	13
"BC023004"	2	11	6	16	5	5	16	2	3	10	4	5	8	1	5	12	10	2	8	7	9	11	12	5	10
"BC025030"	10	5	1	3	9	1	10	14	8	11	13	16	10	14	10	15	5	8	5	16	15	4	14	3	16
"BC025200"	14	12	8	1	6	16	3	5	10	2	6	13	13	9	8	4	9	16	11	2	6	14	8	8	8
"BC025219"	12	4	16	6	10	7	7	16	16	15	12	14	11	2	14	16	6	14	3	11	14	8	2	14	15
"BC027306"	6	11	15	11	11	2	13	15	5	6	3	10	4	7	16	13	7	7	4	1	10	5	15	9	4
"BC028435"	5	1	13	15	16	12	13	12	6	3	16	12	15	12	12	2	4	4	16	4	2	13	6	7	2
"BC029185"	7	12	8	1	6	16	3	5	10	2	2	13	13	9	8	4	9	16	9	8	16	14	8	8	8
"BC030170"	7	10	3	3	3	1	15	14	8	9	13	11	16	15	6	3	2	13	12	8	3	6	16	4	11
"BC030180"	11	9	13	5	15	6	4	12	6	16	5	15	14	12	2	10	11	4	13	4	12	2	13	15	2
"BC031778"	7	10	12	13	7	13	6	10	1	16	14	15	15	8	9	5	11	9	13	8	2	6	16	7	13
"BC032216"	3	2	10	12	11	12	5	7	7	13	5	8	4	6	11	1	15	7	6	9	13	1	7	10	7
"BC034114"	11	9	14	5	15	6	4	12	15	16	14	15	14	12	2	10	11	4	9	4	12	2	13	15	13
"BC037194"	7	10	8	14	3	11	15	11	11	9	2	11	16	15	6	3	9	13	12	8	6	6	16	4	11
"BC038492"	7	9	12	13	6	13	6	10	10	16	14	13	1	11	9	5	9	12	13	8	16	6	13	8	13
"BC038662"	13	16	3	16	4	5	11	6	4	3	11	5	8	13	15	14	2	15	10	13	3	3	9	2	3
"BC048838"	11	9	14	5	15	6	4	10	15	16	14	15	14	11	2	10	8	12	9	4	12	2	13	15	13
"BC049128"	11	9	8	4	15	14	4	12	6	14	2	15	14	12	2	10	11	4	9	4	16	15	9	8	2
"BC049570"	6	11	15	11	10	2	13	7	5	6	3	10	2	7	16	13	7	6	4	1	10	5	4	9	1
"BC049928"	13	16	3	14	7	12	11	3	1	3	11	12	15	8	15	14	2	4	10	13	2	13	11	7	9
"BC050140"	2	13	9	16	5	5	16	2	3	10	8	5	8	1	4	12	10	2	8	7	9	11	12	6	10
"BC050827"	2	13	9	15	5	3	13	15	5	5	8	5	2	7	4	2	12	2	8	3	5	11	12	6	1
"BC051479"	16	11	15	11	10	2	16	2	5	5	3	10	7	1	5	12	7	2	8	7	9	5	5	12	10
"BC052554"	13	16	3	16	7	5	11	3	1	3	11	16	8	8	15	14	2	8	10	13	3	13	11	7	9
"BC055752"	11	9	13	5	16	12	4	12	6	14	5	15	14	12	2	10	11	4	9	4	16	15	15	11	2
"BC056974"	16	14	2	7	13	4	16	8	2	12	4	7	7	10	5	9	3	5	2	15	7	12	5	12	14
"BC057074.1"	15	9	14	5	12	6	4	10	15	16	14	1	1	11	2	8	8	12	7	6	12	2	13	15	13
"BC060127.1"	5	6	12	13	7	13	6	3	1	3	11	12	15	8	9	14	4	9	13	13	2	13	11	7	9
"BC061469"	5	6	12	13	7	1	11	3	1	3	15	12	8	13	9	15	4	8	10	7	2	13	11	7	9
"BC064765"	2	13	6	16	5	9	11	2	3	10	15	5	8	1	15	12	10	2	8	7	9	11	12	5	1
"BC066851"	12	4	16	2	10	7	7	16	16	15	12	9	11	2	7	16	13	14	3	11	4	8	10	14	15
"BC080768"	5	16	12	13	7	13	15	3	1	3	11	12	15	8	9	14	4	9	10	13	2	13	11	7	9
"BC083072"	14	9	8	1	6	16	3	5	10	2	6	13	13	9	2	4	9	16	9	2	16	14	8	8	8
"BC085283"	16	11	2	11	13	2	16	8	2	12	3	10	3	10	5	9	7	5	2	15	7	12	5	12	10
"BC100408"	5	16	12	16	7	13	11	3	1	3	11	12	15	8	12	14	4	9	10	13	2	13	11	7	9
"BC107687"	10	5	1	3	9	1	10	14	8	5	13	16	10	14	10	15	5	8	5	16	15	4	14	3	16
"BC125442"	9	7	11	9	14	10	8	13	12	10	1	2	3	4	1	11	1	6	15	10	1	7	3	5	10
"BC141113"	7	10	3	14	3	11	15	11	11	9	11	11	16	8	6	3	2	13	12	8	3	6	16	4	11
"BE570772"	5	16	10	12	7	12	11	3	7	3	5	12	4	6	15	1	15	4	10	9	2	13	11	7	9
"BE915090"	1	8	4	4	4	14	12	6	4	4	10	4	6	13	3	7	14	15	14	12	4	3	9	2	3
"BE980346"	9	7	6	11	8	10	8	13	12	10	3	2	5	16	1	12	10	11	15	7	9	7	3	5	10
"BF228116"	3	2	10	12	11	12	5	7	7	13	5	8	4	6	11	1	15	7	6	9	13	1	7	10	2
"BF721801"	2	13	9	16	5	5	11	2	3	5	8	5	8	1	15	2	6	2	8	7	9	11	12	6	1
"BG067131"	1	8	4	6	4	14	12	6	4	4	10	4	6	13	14	7	14	15	14	12	11	3	9	2	3
"BG070263"	5	16	6	16	7	5	11	3	3	3	15	5	8	1	15	2	10	2	10	7	9	13	11	6	9
"BG073133"	3	13	9	15	10	5	13	7	5	5	3	5	2	1	4	2	12	2	16	3	5	11	12	6	1
"BG083266"	8	6	7	2	1	8	2	4	13	1	16	9	9	5	7	6	13	1	1	5	4	16	10	13	12
"BQ033444"	1	8	4	6	10	7	12	16	4	15	10	4	6	2	14	7	14	14	14	11	11	3	2	2	3
"BU504102"	12	4	16	6	10	7	7	16	16	15	12	14	11	2	14	16	6	14	3	11	14	8	2	14	15
"BU511373"	1	8	4	4	4	14	12	6	4	4	10	4	6	13	3	7	14	15	14	12	11	3	9	2	3
"BX529199"	9	11	6	16	14	9	14	2	3	10	15	5	3	1	15	12	10	6	8	7	9	11	12	5	10
"CA495516"	12	4	16	6	10	7	7	16	16	15	12	14	11	2	14	16	6	14	3	11	14	8	2	14	15
"CA586632"	2	13	9	16	5	5	16	2	3	10	8	5	8	1	4	12	3	2	8	7	9	11	12	6	10
"CJ042244"	1	9	14	5	15	14	4	10	4	4	14	4	6	11	2	5	8	12	13	12	12	3	13	15	13
"CJ243128"	2	16	9	15	16	3	1	12	5	5	16	5	2	12	12	2	12	4	16	3	5	13	6	6	1
"CO044622"	5	16	6	16	16	5	11	3	1	3	15	12	8	12	15	14	4	9	10	13	2	13	11	7	9
"D83202"	9	7	11	11	8	10	8	13	12	7	3	2	5	16	1	11	1	11	15	10	1	7	3	1	6
"D89677"	7	12	8	1	6	16	3	5	10	9	2	13	16	15	8	3	9	16	11	8	6	6	8	8	8
"DV045548"	6	11	15	10	1	2	14	9	14	6	3	10	3	16	16	13	7	7	4	1	10	5	15	9	4
"ENSMUST00000000187"	3	1	13	15	16	3	13	15	5	5	16	6	2	7	16	2	12	4	16	3	5	9	6	9	1
"ENSMUST00000004574"	6	7	15	11	11	2	14	7	14	6	15	10	4	16	16	13	7	7	4	1	10	5	4	9	7
"ENSMUST00000005507"	4	9	14	5	15	6	4	10	15	8	7	3	14	9	2	4	8	12	9	2	12	2	13	15	5
"ENSMUST00000007977"	7	10	3	14	3	11	15	11	11	9	2	11	16	15	6	3	2	13	12	8	6	6	16	4	11
"ENSMUST00000009695"	2	13	6	16	5	5	16	2	3	10	8	5	8	1	5	12	3	2	8	7	9	11	12	5	10
"ENSMUST00000016274"	3	2	10	12	11	12	5	7	7	13	5	8	4	6	11	1	15	7	6	9	13	1	7	10	7
"ENSMUST00000019066"	2	13	9	7	5	5	16	2	3	10	8	5	7	1	4	12	3	2	8	15	7	12	12	12	10
"ENSMUST00000019268"	14	9	5	5	2	6	4	1	9	2	6	3	13	9	2	4	16	10	7	2	8	10	13	16	5
"ENSMUST00000019955"	14	12	8	1	6	16	3	5	10	2	6	13	13	9	8	4	9	16	11	2	6	14	8	8	8
"ENSMUST00000021742"	8	15	7	2	1	8	2	4	13	1	9	9	9	5	7	6	13	1	1	5	4	16	10	13	12
"ENSMUST00000023433"	1	8	4	4	4	14	12	6	4	4	10	4	6	13	3	7	14	15	14	12	11	3	9	2	3
"ENSMUST00000025177"	5	6	13	10	14	9	14	9	14	6	15	12	9	4	16	13	4	6	4	1	10	13	15	9	4
"ENSMUST00000025897"	4	9	14	5	15	6	4	1	15	8	7	3	12	3	13	8	16	10	7	14	12	10	13	15	5
"ENSMUST00000026133"	2	13	9	15	5	5	11	2	3	5	8	5	8	1	15	2	12	2	8	3	5	11	12	6	1
"ENSMUST00000028363"	12	8	16	6	4	7	7	16	16	15	12	14	11	13	3	7	6	15	3	11	14	8	2	2	15
"ENSMUST00000029355"	14	3	5	8	2	15	9	1	9	2	6	3	13	9	13	8	16	10	7	2	8	10	1	16	5
"ENSMUST00000029651"	3	2	9	15	16	3	13	15	5	5	16	6	2	7	16	2	12	7	16	3	5	13	6	6	1
"ENSMUST00000031652"	12	4	16	6	10	7	7	16	16	15	12	14	11	2	14	16	6	14	3	11	14	8	2	14	15
"ENSMUST00000031823"	1	8	4	4	4	14	12	6	4	4	10	4	6	13	3	7	14	15	14	12	11	3	9	2	3
"ENSMUST00000032270"	16	14	2	7	13	4	16	8	2	12	4	7	7	10	5	9	3	5	2	15	7	12	5	12	14
"ENSMUST00000039199"	5	16	6	16	5	9	11	3	5	3	15	12	8	1	15	2	4	6	10	7	5	13	11	6	1
"ENSMUST00000042042"	2	13	9	15	5	3	13	15	5	5	16	5	2	7	15	2	12	2	16	3	5	9	6	6	1
"ENSMUST00000042322"	1	9	4	2	15	6	4	5	10	4	9	15	14	5	2	4	11	16	9	5	4	15	10	13	12
"ENSMUST00000043693.1"	11	9	14	5	15	6	4	10	15	14	14	15	14	12	2	10	11	4	9	4	16	15	13	15	13
"ENSMUST00000043958"	10	5	1	3	9	1	10	14	8	4	13	16	10	14	10	15	5	8	5	16	15	4	14	3	16
"ENSMUST00000044527"	1	8	4	4	4	14	12	6	4	4	10	4	6	13	3	7	14	15	14	12	11	3	9	2	3
"ENSMUST00000047715"	10	5	1	3	9	1	10	14	8	11	13	16	10	14	10	15	5	8	5	16	15	4	14	3	16
"ENSMUST00000047891"	5	1	12	13	15	6	4	3	1	3	16	15	14	12	2	10	11	4	13	4	2	13	11	7	9
"ENSMUST00000048965"	7	10	12	13	15	13	15	3	1	9	2	15	16	15	6	3	11	13	13	8	16	6	16	4	11
"ENSMUST00000050671"	14	9	8	1	15	16	3	5	10	2	6	13	13	9	2	4	9	16	11	2	16	14	8	8	8
"ENSMUST00000051043"	12	4	16	6	10	7	7	16	16	15	12	14	11	2	14	16	6	14	3	11	14	8	2	14	15
"ENSMUST00000052403"	2	16	6	16	5	5	11	2	3	10	15	5	8	1	15	12	10	2	10	7	9	11	12	5	10
"ENSMUST00000052624"	11	9	13	12	15	6	4	12	6	14	5	15	14	12	2	10	11	4	9	4	16	15	13	15	2
"ENSMUST00000054333"	1	8	4	4	4	14	12	6	4	4	10	4	6	13	3	7	14	15	14	12	11	3	9	2	3
"ENSMUST00000055261"	6	4	15	11	10	2	2	16	14	6	3	10	9	2	16	13	7	14	4	1	10	5	10	9	4
"ENSMUST00000056756"	7	10	3	14	3	11	15	11	11	9	2	11	16	15	6	3	2	13	12	8	16	6	16	4	11
"ENSMUST00000056955"	12	8	4	6	4	14	12	6	4	4	10	4	6	13	14	7	6	15	14	12	11	3	2	2	3
"ENSMUST00000058358"	7	10	3	14	3	11	15	3	11	9	2	11	16	15	6	3	2	13	12	13	3	6	16	4	11
"ENSMUST00000058444"	11	5	1	3	15	1	10	12	8	14	13	16	14	12	2	15	5	4	9	16	16	15	14	11	16
"ENSMUST00000058713"	8	15	7	2	1	8	2	4	13	1	9	9	9	5	7	6	13	1	9	5	4	16	10	13	12
"ENSMUST00000059329"	8	15	7	2	1	8	2	4	13	1	9	9	9	5	7	6	13	1	1	5	4	16	10	13	12
"ENSMUST00000059428"	15	3	14	5	12	6	9	10	15	16	14	1	1	11	13	5	8	12	7	6	12	2	13	15	13
"ENSMUST00000059507"	7	12	8	1	6	16	3	5	10	2	2	13	13	15	8	4	9	16	11	8	16	14	8	8	8
"ENSMUST00000059651"	8	15	7	2	1	8	2	4	13	1	9	9	9	5	7	6	13	1	1	5	4	16	10	13	12
"ENSMUST00000060283"	1	16	12	13	7	13	15	3	1	3	11	12	15	8	9	14	5	9	10	13	2	13	11	7	9
"ENSMUST00000061273"	5	16	12	16	7	13	1	3	1	3	11	12	15	8	12	14	4	9	10	13	2	13	11	7	9
"ENSMUST00000061569"	5	16	6	12	16	12	1	12	6	14	5	12	2	12	12	2	4	4	10	3	5	15	12	11	2
"ENSMUST00000061823"	12	4	16	6	10	7	7	16	16	15	12	14	11	2	14	16	6	14	3	11	14	8	2	14	15
"ENSMUST00000062283"	14	12	8	1	6	16	3	5	10	2	6	13	13	9	8	4	9	16	11	2	6	14	8	8	8
"ENSMUST00000062902"	12	4	16	6	10	7	7	16	16	15	12	14	11	2	14	16	6	14	3	11	14	8	2	14	15
