"B1"	"B2"	"B3"	"B4"	"B5"	"B6"	"B7"	"B8"	"B9"	"B10"	"B11"	"B12"	"B13"	"B14"	"B15"	"B16"	"B17"	"B18"	"B19"	"B20"	"B21"	"B22"	"B23"	"B24"	"B25"
"NM_013516"	6	1	9	19	4	1	16	2	12	19	7	18	9	17	12	10	6	2	7	9	11	2	4	12	1
"NM_013518"	2	9	5	16	11	14	10	10	14	2	13	3	1	3	11	11	8	13	5	8	2	16	11	2	9
"NM_013520"	1	7	11	18	19	2	15	13	4	1	18	9	17	9	3	2	7	10	8	14	14	7	5	14	10
"NM_013520.1"	17	6	16	15	3	12	4	19	10	12	3	8	11	13	7	1	19	7	14	4	9	17	18	4	13
"NM_013529"	9	9	5	1	11	6	19	10	13	14	9	14	1	3	11	11	8	13	15	11	2	16	16	2	9
"NM_013531.1"	15	10	13	1	13	14	19	10	14	7	9	4	1	2	15	12	8	17	12	8	17	8	3	5	9
"NM_013535"	10	18	15	7	9	11	15	4	5	17	17	13	14	7	18	3	18	14	6	7	13	7	7	16	13
"NM_013539"	13	12	14	5	13	7	12	11	15	8	4	17	13	2	16	13	10	18	12	19	1	8	10	11	18
"NM_013542"	9	8	8	1	5	15	7	16	1	14	10	2	15	5	8	4	15	12	18	18	4	12	16	19	11
"NM_013546"	10	18	15	7	9	11	8	4	5	17	17	13	14	7	18	3	18	6	6	7	13	11	7	16	13
"NM_013551"	2	19	14	16	12	17	6	9	13	2	13	1	7	6	4	5	1	13	15	16	16	1	17	9	16
"NM_013551.3"	2	3	14	16	12	8	6	9	17	2	13	1	7	11	4	5	1	13	16	16	16	13	17	18	16
"NM_013551.7"	2	3	14	16	12	17	6	9	17	2	13	1	7	6	4	5	1	13	16	16	16	13	17	18	16
"NM_013551.8"	5	3	14	16	12	9	6	9	17	2	13	1	7	11	4	5	1	13	16	6	16	13	17	18	4
"NM_013556.1"	18	7	19	9	3	12	6	15	6	4	3	1	18	16	5	1	17	7	14	6	18	17	18	15	14
"NM_013556.4"	18	7	19	17	3	12	6	15	6	4	3	1	18	13	5	1	17	7	14	6	18	17	18	15	14
"NM_013556.5"	19	1	19	17	3	12	6	15	6	10	3	1	18	13	4	1	6	7	7	4	18	17	18	15	14
"NM_013556.9"	18	7	19	9	3	12	6	15	6	4	3	1	18	16	5	1	17	7	14	6	18	17	18	15	14
"NM_013557.1"	2	3	5	16	11	17	10	9	13	2	13	3	7	6	4	15	1	13	16	16	16	14	11	2	16
"NM_013569"	1	17	16	7	19	2	15	13	4	1	18	8	17	9	3	2	18	14	8	14	14	7	5	14	13
"NM_013587"	8	16	7	14	7	18	2	14	18	12	2	7	5	15	9	6	9	9	9	12	15	4	1	10	19
"NM_013599.1"	2	9	5	16	11	6	10	9	13	2	13	3	10	3	11	11	1	13	15	11	2	5	11	2	9
"NM_013599.2"	2	9	5	16	11	6	10	9	13	2	13	3	10	3	11	11	1	13	15	11	2	5	11	2	16
"NM_013599.4"	2	9	5	16	11	6	10	9	13	2	13	3	7	3	11	11	1	13	15	11	2	14	11	2	16
"NM_013601.2"	2	19	14	16	11	4	10	9	13	13	15	16	3	12	2	14	11	13	15	19	2	19	11	9	4
"NM_013610"	9	8	8	6	5	15	7	16	13	14	10	2	10	5	8	4	15	12	18	11	7	5	16	19	15
"NM_013612"	9	8	8	6	5	15	7	16	1	14	10	2	15	5	8	4	15	12	18	18	4	12	16	19	15
"NM_013627.7"	2	9	5	5	11	4	12	11	15	13	13	11	6	12	11	11	11	13	12	15	2	8	10	2	9
"NM_013629"	17	6	15	7	9	2	15	4	5	17	17	13	19	7	18	3	9	14	6	10	9	7	7	16	3
"NM_013632.2"	15	10	13	1	10	14	19	10	14	7	9	4	1	3	11	12	8	17	5	15	2	16	3	5	9
"NM_013637.2"	13	9	13	1	11	14	19	10	14	7	4	4	1	10	11	12	8	18	5	15	2	16	3	17	9
"NM_013649"	17	17	16	9	3	12	4	13	4	12	3	8	5	13	14	2	19	7	14	14	9	17	18	15	14
"NM_013649.1"	17	6	16	9	3	12	4	19	10	12	3	8	18	13	7	1	19	7	14	4	9	17	18	15	14
"NM_013654"	15	10	13	1	10	14	19	10	14	7	9	4	1	10	15	12	8	17	5	8	17	16	3	5	11
"NM_013660.1"	15	13	13	3	10	7	5	8	14	7	9	4	13	2	15	7	10	18	5	8	17	16	3	5	11
"NM_013662"	9	8	8	6	5	15	7	16	1	14	10	2	15	5	8	4	15	12	18	18	4	12	16	19	15
"NM_013669"	17	6	7	15	3	12	4	19	10	12	3	8	5	13	7	1	19	14	14	12	9	17	18	4	13
"NM_013671"	13	9	2	3	13	4	12	8	15	7	4	11	13	2	11	7	8	18	12	15	2	8	3	17	9
"NM_013675.1"	1	17	9	18	19	2	15	13	4	18	18	8	17	9	3	2	7	14	8	14	14	7	5	14	10
"NM_013685"	2	9	5	16	11	6	10	9	13	2	13	14	10	6	19	11	1	13	15	11	2	5	11	2	6
"NM_013687"	7	2	6	4	8	5	3	3	2	11	1	19	16	4	18	17	14	6	10	1	13	10	19	13	17
"NM_013691"	7	2	6	4	8	5	3	3	2	11	1	19	16	4	17	17	14	1	10	1	3	10	19	13	17
"NM_013703.1"	10	2	6	4	8	11	8	3	2	11	17	19	14	7	18	17	14	6	10	7	13	11	7	13	17
"NM_013723.1"	2	3	11	9	7	3	6	9	19	18	19	1	7	16	4	15	7	7	16	16	16	14	14	10	16
"NM_013733"	14	19	1	11	6	17	17	12	8	16	6	2	10	6	19	5	3	16	2	11	7	5	13	7	15
"NM_013736"	9	9	8	6	5	6	7	16	13	14	10	14	13	3	11	11	15	12	18	11	4	1	16	19	9
"NM_013747"	3	12	14	5	13	4	12	11	15	13	8	11	6	12	6	13	11	11	12	19	1	8	10	11	8
"NM_013751.2"	4	3	11	9	7	3	13	13	4	1	19	1	7	16	14	2	7	10	3	16	12	6	14	14	10
"NM_013754"	9	8	8	6	5	15	7	16	1	14	10	2	15	5	8	4	15	12	18	18	4	12	16	19	11
"NM_013755"	17	6	16	9	3	12	4	19	10	12	3	8	18	13	7	1	19	7	14	4	9	17	18	15	14
"NM_013758.1"	17	6	16	9	3	12	4	15	10	12	3	8	18	13	7	1	19	7	14	4	9	17	18	15	14
"NM_013760.1"	16	16	18	15	18	19	18	19	18	9	2	15	11	15	9	9	2	9	9	12	5	4	1	4	5
"NM_013761"	14	19	1	11	12	17	17	12	13	2	14	16	3	6	2	5	13	16	15	11	7	5	13	9	4
"NM_013761.2"	8	3	7	14	7	18	2	14	18	18	16	7	19	14	9	6	7	3	4	10	15	13	14	10	19
"NM_013769"	7	16	18	4	18	5	3	3	16	9	1	19	16	4	17	9	2	1	10	1	3	10	19	13	5
"NM_013781"	2	3	5	14	7	18	13	9	19	18	16	7	7	14	4	15	1	3	16	16	16	14	14	10	16
"NM_013784"	9	9	8	6	11	6	10	16	13	14	10	14	15	3	11	11	15	13	15	11	2	1	16	2	9
"NM_013791.1"	18	5	19	17	3	12	4	15	10	4	3	10	18	13	5	1	19	7	14	4	18	17	18	6	14
"NM_013792"	4	3	11	18	19	2	6	13	12	1	19	1	7	17	4	5	7	10	4	16	16	6	9	1	16
"NM_013835.1"	17	6	16	15	9	11	8	19	10	12	17	8	14	13	7	3	9	6	14	10	13	11	7	16	3
"NM_013835.2"	17	6	16	9	3	12	4	13	10	12	3	8	18	13	7	1	9	7	14	10	9	17	18	15	14
"NM_013842"	2	12	14	16	13	4	12	9	15	13	8	11	6	12	6	13	1	13	16	15	2	8	14	2	8
"NM_013846"	6	4	9	19	2	10	16	2	3	19	14	18	12	8	10	16	13	4	1	17	8	2	12	3	7
"NM_013848"	2	3	5	16	11	4	10	9	13	2	13	3	7	3	4	15	1	13	16	16	16	14	11	2	16
"NM_013860"	5	15	9	8	17	8	11	5	9	15	7	12	4	18	1	8	12	8	17	5	8	18	2	8	12
"NM_013865.1"	8	16	7	14	7	18	2	14	18	18	16	7	19	14	9	6	2	3	4	10	15	13	1	10	19
"NM_013871"	7	16	6	15	8	19	8	19	2	11	2	19	11	15	18	17	14	9	9	12	3	4	1	4	17
"NM_013878"	16	6	9	15	9	19	18	19	10	9	2	19	11	15	7	3	9	6	6	10	13	10	1	4	3
"NM_013880"	9	8	8	6	5	15	7	16	1	14	10	2	15	5	8	4	15	12	18	18	4	12	16	19	15
"NM_013885"	15	9	13	1	11	14	19	10	14	7	9	4	1	3	11	11	8	17	5	15	2	16	3	2	9
"NM_013890.1"	8	3	14	14	7	18	6	9	19	18	16	7	7	14	4	15	19	3	16	16	16	14	14	10	19
"NM_013895.1"	17	6	16	18	3	2	6	19	17	12	19	8	19	13	7	1	9	14	4	6	14	13	18	14	3
"NM_013906"	17	17	7	14	3	12	4	19	10	12	18	8	5	13	7	1	19	3	14	4	9	17	1	10	13
"NM_013918"	15	10	13	1	10	14	19	10	14	7	9	4	1	3	11	12	8	17	5	8	2	16	3	5	9
"NM_013918.1"	15	10	13	1	10	14	19	10	14	7	9	4	1	10	15	12	8	17	5	8	17	16	3	5	9
"NM_013923"	13	13	2	3	13	7	5	8	11	8	4	17	13	2	16	7	10	18	12	13	1	8	17	17	18
"NM_013923.1"	8	16	7	15	18	19	18	19	18	9	2	15	11	15	9	6	19	9	9	12	5	4	1	4	5
"NM_013929"	16	6	18	15	9	19	18	19	10	9	2	8	11	13	7	1	9	6	14	10	5	17	18	4	3
"NM_013932.1"	3	12	14	5	13	12	12	11	15	13	8	7	18	13	6	13	19	7	16	4	1	14	10	11	8
"NM_015732"	16	6	18	15	8	19	18	19	10	12	2	8	11	13	7	9	19	9	14	1	5	10	1	4	3
"NM_015734.1"	14	19	1	11	6	17	17	12	8	16	6	2	10	6	19	5	3	16	2	11	7	5	13	7	15
"NM_015740.1"	19	1	3	18	4	1	15	5	12	10	11	6	9	17	4	10	6	2	7	9	14	13	4	12	1
"NM_015741"	12	4	12	19	17	10	16	2	3	19	14	18	12	8	1	16	12	4	1	17	8	2	12	3	12
"NM_015760.1"	8	17	7	14	7	18	15	14	19	12	18	7	5	14	3	6	19	3	8	12	15	7	5	10	19
"NM_015771.2"	3	3	14	14	7	12	13	9	19	18	16	7	5	14	14	15	19	3	16	16	16	14	14	10	14
"NM_015774.1"	9	8	8	6	5	15	7	16	1	14	10	2	15	5	8	4	15	12	18	18	4	12	13	19	15
"NM_015786"	5	7	9	9	3	12	6	5	4	1	3	1	18	16	4	1	17	7	14	6	12	17	18	15	14
"NM_015792"	19	1	3	13	4	1	14	6	12	10	11	6	9	17	12	10	6	2	7	3	11	3	4	12	1
"NM_015795"	17	6	9	9	3	12	4	19	10	12	3	8	18	13	7	1	9	7	14	10	9	17	18	15	14
"NM_015801.1"	5	3	17	18	7	2	2	5	7	3	5	5	19	9	4	6	9	15	4	10	14	13	2	14	19
"NM_015820"	6	4	9	19	2	10	16	2	3	19	14	18	12	8	10	16	13	4	1	9	10	2	12	3	7
"NM_015821"	4	7	11	18	19	3	13	13	4	1	19	1	7	9	4	2	7	10	3	16	16	6	9	1	10
"NM_015827"	13	9	5	3	11	7	5	8	13	2	4	17	13	2	16	7	10	18	15	19	1	1	17	2	18
"NM_015830"	8	3	7	14	7	18	13	14	19	18	16	7	7	14	4	15	7	3	16	16	16	14	14	10	19
"NM_016660"	9	8	8	6	5	15	7	16	1	14	10	2	15	5	8	4	15	12	18	18	4	1	16	19	11
"NM_016668"	6	4	12	19	2	10	16	7	3	19	14	18	12	8	10	16	13	4	1	17	10	2	12	3	7
"NM_016674"	8	3	7	14	7	18	2	14	18	18	16	7	5	14	9	6	7	3	16	12	15	13	14	10	19
"NM_016683"	8	3	7	14	7	18	2	14	19	18	16	7	19	14	4	6	7	3	4	16	15	13	14	10	19
"NM_016684.1"	10	18	7	15	9	11	8	19	5	17	2	13	11	7	7	3	9	14	6	10	13	4	1	4	13
"NM_016689"	14	19	1	11	12	17	17	1	8	2	15	16	3	16	2	5	3	16	15	19	7	5	13	7	4
"NM_016690.2"	2	9	5	16	11	6	10	8	13	2	13	14	10	3	11	11	15	13	15	11	7	1	11	2	15
"NM_016692"	14	19	1	11	6	15	17	1	8	16	6	2	10	6	2	5	3	16	2	11	7	5	13	7	15
"NM_016693"	2	9	5	6	11	6	10	16	13	14	13	14	13	3	11	11	8	13	15	15	2	16	16	2	9
"NM_016705"	1	18	15	7	9	11	15	4	5	17	18	13	14	7	18	3	18	14	6	7	13	7	7	16	13
"NM_016707.1"	17	6	16	9	3	12	4	19	10	12	3	8	18	13	7	1	19	7	14	4	9	17	18	15	14
"NM_016710"	3	15	10	5	17	16	11	17	17	15	3	12	4	18	1	13	12	8	11	5	19	18	10	8	8
"NM_016718"	6	4	12	2	2	10	5	7	3	5	14	18	12	8	10	16	13	4	1	17	10	2	12	3	7
"NM_016765"	10	2	6	4	8	5	3	3	2	11	1	19	16	4	17	17	14	6	10	1	13	10	19	13	17
"NM_016767"	9	8	8	6	5	15	7	10	1	14	10	2	15	5	8	4	15	12	18	18	4	1	16	19	11
"NM_016779"	14	19	1	11	12	17	17	12	13	2	6	3	10	6	19	5	3	16	15	11	7	5	13	7	15
"NM_016782"	6	4	12	19	2	10	16	7	3	19	14	18	12	8	10	16	13	4	1	17	10	2	12	3	7
"NM_016786"	2	9	5	16	12	4	10	9	13	2	13	1	7	6	4	11	1	13	16	11	16	14	11	2	16
"NM_016789"	11	3	4	14	7	9	6	9	19	6	16	1	7	14	4	15	4	3	16	16	16	14	14	10	4
"NM_016794.1"	8	16	18	15	18	19	2	14	18	9	2	15	11	15	9	6	2	9	9	10	5	4	1	4	5
"NM_016810"	9	8	8	6	5	15	7	16	1	14	10	2	15	5	8	4	15	12	18	18	4	12	16	19	15
"NM_016844.1"	5	6	10	12	17	8	6	5	17	15	3	12	19	18	1	1	9	8	11	10	6	18	2	8	2
"NM_016846.1"	9	8	8	6	5	15	7	16	1	14	10	2	15	5	8	4	15	12	18	18	4	12	16	19	15
"NM_016852"	1	17	11	18	19	2	15	13	4	18	18	9	17	9	3	2	7	10	8	14	14	7	5	14	10
"NM_016856"	13	13	2	3	13	7	5	8	11	8	4	17	13	2	16	7	10	5	12	13	1	8	10	17	18
"NM_016859"	2	19	5	2	12	7	5	8	13	5	6	3	13	6	19	7	10	18	15	11	7	1	17	17	18
"NM_016868.1"	2	9	5	16	11	6	10	16	13	2	13	14	10	3	11	11	1	13	15	11	2	5	11	2	9
"NM_016873"	15	10	13	1	10	14	19	10	14	7	9	4	1	10	15	12	8	17	5	8	17	16	3	5	9
"NM_016878.1"	8	3	14	14	7	8	6	9	19	2	16	7	19	14	4	15	1	13	16	16	16	14	14	10	16
"NM_016888"	13	9	5	3	13	4	12	8	15	13	4	11	13	12	11	7	8	18	12	15	2	8	17	2	9
"NM_016891"	8	17	7	14	7	18	2	14	18	18	16	7	19	14	9	6	7	14	4	10	15	13	5	10	19
"NM_016893"	16	16	18	15	18	19	18	19	18	9	2	15	11	15	9	9	2	9	9	10	5	4	1	4	5
"NM_016894.1"	16	16	6	15	9	19	8	19	18	9	2	19	11	15	7	3	14	9	10	10	13	4	1	4	3
"NM_016898.1"	15	10	13	1	10	14	19	8	14	7	9	4	1	10	15	12	8	17	5	8	17	16	3	5	11
"NM_016900.3"	7	16	6	15	8	19	3	3	2	11	2	19	16	15	18	17	14	1	10	1	3	4	1	4	17
"NM_016900.4"	7	2	6	15	8	5	3	3	2	11	2	19	16	4	17	17	14	1	10	1	3	4	1	13	17
"NM_016900.6"	7	16	6	15	8	5	3	3	2	11	2	19	16	15	18	17	14	1	10	1	3	4	1	4	17
"NM_016900.8"	7	16	6	15	8	19	3	3	2	11	2	19	16	15	18	17	14	9	10	1	3	4	1	4	17
"NM_016910"	4	3	11	18	1	2	6	5	4	1	19	1	7	16	4	2	7	10	3	6	12	13	9	14	16
"NM_016916.1"	17	6	16	15	3	12	4	19	10	12	3	8	11	13	7	1	19	7	14	12	9	17	18	4	3
"NM_016918.1"	13	13	2	3	10	7	5	8	14	14	4	4	13	2	16	7	10	18	18	8	17	1	17	17	18
"NM_016920.1"	1	17	7	7	19	2	15	13	5	18	18	13	17	9	3	2	7	14	8	14	14	7	5	14	13
"NM_016924"	2	19	5	16	12	17	10	9	13	2	13	3	13	6	19	5	1	13	15	11	7	1	17	2	15
"NM_016926"	4	7	11	9	1	3	13	13	4	1	3	9	18	16	14	2	17	10	8	14	12	6	9	15	14
"NM_016966"	14	19	1	11	12	17	17	12	13	2	6	3	10	6	19	5	1	16	15	11	7	5	13	7	15
"NM_016967"	2	19	5	16	12	9	6	9	13	2	13	16	3	6	2	14	1	13	13	19	16	14	11	2	4
"NM_016980"	1	17	15	7	9	2	15	4	5	17	18	13	19	7	3	3	9	14	4	10	14	13	5	16	13
"NM_017366"	17	17	16	9	3	12	4	13	4	12	18	8	5	13	3	2	19	7	14	14	9	17	5	15	14
"NM_017367.1"	17	6	15	15	9	19	8	19	10	12	2	13	11	7	7	3	9	9	14	10	13	4	1	4	3
"NM_017374"	1	3	11	18	7	2	13	13	19	18	19	9	7	14	4	2	7	10	8	16	14	13	5	14	10
"NM_017396"	2	19	5	16	1	17	10	9	13	2	13	1	3	16	19	5	1	13	15	11	12	5	11	1	16
"NM_017407.1"	14	19	1	11	6	15	17	1	8	16	6	2	10	6	2	5	3	16	2	11	7	12	13	7	15
"NM_017462"	16	16	18	15	18	19	3	3	16	9	2	15	11	15	17	9	2	9	9	1	3	10	1	4	5
"NM_017463.1"	8	3	7	14	7	18	2	14	19	18	16	7	19	14	4	6	7	3	4	16	14	13	14	10	19
"NM_017466"	15	10	13	1	10	14	19	10	14	7	9	4	1	10	15	12	8	17	5	8	17	16	3	5	9
"NM_017477.1"	8	16	7	15	18	19	2	14	18	9	2	15	11	15	9	6	2	9	9	12	5	4	1	4	5
"NM_017478"	5	14	9	10	15	8	9	2	7	3	5	5	2	11	13	18	16	15	17	2	6	15	2	18	12
"NM_017479"	17	18	7	7	9	11	8	4	5	12	18	13	5	7	18	3	18	14	6	12	15	4	1	16	13
"NM_018729"	15	10	13	1	10	14	19	10	14	7	9	4	1	10	15	12	8	17	5	8	17	16	3	5	11
"NM_018729.1"	15	10	13	1	10	14	19	10	14	7	9	4	1	3	11	12	8	17	5	8	17	16	3	5	11
"NM_018731"	11	11	4	12	16	9	5	18	11	6	15	16	3	1	2	14	4	19	13	19	19	19	8	9	4
"NM_018745"	17	6	16	15	3	12	4	19	10	12	3	8	5	13	7	6	9	14	14	10	9	17	1	4	19
"NM_018747"	1	18	15	7	9	11	15	4	5	17	18	13	14	7	3	3	18	14	6	10	14	7	7	16	13
"NM_018748.2"	16	16	18	15	18	19	18	19	10	9	2	15	11	15	7	9	19	9	14	12	5	4	1	4	5
"NM_018751"	6	4	12	19	2	10	16	7	3	19	14	18	12	8	10	16	13	4	1	17	10	2	12	3	7
"NM_018768"	13	12	14	12	13	9	6	11	17	13	8	17	19	2	16	13	4	19	16	19	1	8	10	9	8
"NM_018773"	15	13	2	3	5	7	5	8	11	14	4	2	13	2	8	7	10	18	18	18	17	1	17	17	18
"NM_018775"	8	16	7	15	18	18	2	14	18	9	2	15	5	15	9	6	2	9	9	12	15	4	1	10	19
"NM_018776"	2	3	5	16	7	13	6	9	6	2	13	1	7	16	4	15	1	13	16	16	16	14	14	1	16
"NM_018781"	11	11	4	12	16	9	6	18	11	6	15	16	3	1	2	14	4	19	13	19	19	19	8	9	4
"NM_018782.1"	10	18	15	7	9	11	8	4	5	17	17	13	14	7	18	3	18	6	6	7	13	11	7	16	3
"NM_018785"	9	9	8	6	5	6	7	8	1	14	10	2	13	3	8	11	15	12	18	18	4	1	16	19	15
"NM_018790"	15	10	13	1	10	14	19	10	14	7	9	4	1	10	15	12	8	17	5	8	17	16	3	5	9
"NM_018799"	2	19	5	16	12	17	10	9	13	2	13	3	7	6	4	5	1	13	15	16	16	14	11	1	16
"NM_018800"	16	16	18	15	18	19	18	19	18	9	2	15	11	15	9	9	2	9	9	12	5	4	1	4	5
"NM_018803.1"	17	6	16	10	3	8	15	5	5	3	18	5	2	9	3	18	9	14	17	10	9	7	2	14	3
"NM_018810.1"	2	3	5	16	7	4	10	9	19	2	13	1	7	14	4	15	1	13	16	16	16	14	14	10	16
"NM_018811.1"	9	9	5	6	5	6	7	16	13	14	10	14	13	3	11	11	15	13	15	11	4	1	16	2	9
"NM_018817.1"	16	16	18	15	18	19	18	19	16	9	2	15	11	15	17	9	2	9	9	1	3	4	1	4	5
"NM_018822.1"	17	6	16	7	9	12	4	19	10	12	3	8	14	13	7	3	9	14	14	7	9	17	18	16	3
"NM_018824"	17	6	16	9	3	12	4	14	10	12	18	8	5	13	3	1	9	14	14	10	9	17	5	15	14
"NM_018825"	2	3	14	16	7	9	6	9	17	2	13	1	7	14	4	15	1	13	16	16	16	13	14	10	4
"NM_018831"	4	3	11	18	7	2	13	13	19	18	19	1	7	14	4	15	7	10	4	16	16	13	9	1	16
"NM_018855"	5	3	11	18	12	8	6	5	7	3	5	1	7	16	4	5	7	10	16	16	16	13	2	1	16
"NM_018860"	4	3	11	18	7	2	6	9	17	18	19	1	19	14	4	15	7	10	4	16	16	13	14	1	16
"NM_018861"	17	16	6	15	8	19	8	19	10	12	2	19	11	15	7	17	14	9	10	7	13	4	1	4	13
"NM_018861.1"	7	16	6	15	8	19	3	3	16	11	1	19	16	4	17	17	14	1	10	1	3	10	1	4	17
"NM_018868"	13	13	2	3	10	7	5	8	11	7	4	4	13	2	15	7	10	18	12	8	17	1	17	17	18
"NM_018872"	2	9	5	16	11	4	10	9	13	2	13	3	7	3	11	11	1	13	15	15	2	14	11	2	9
"NM_019388"	15	10	13	1	10	14	19	10	14	7	9	4	1	10	15	12	8	17	5	8	17	16	3	5	11
"NM_019403.1"	1	17	7	7	19	2	15	4	5	17	18	13	17	9	3	3	18	14	8	14	14	7	5	14	13
"NM_019405.1"	16	6	16	15	3	12	4	19	10	12	3	8	11	13	7	1	9	9	14	10	5	17	18	4	3
"NM_019411.1"	2	3	5	16	7	17	10	9	19	2	13	1	7	14	4	15	1	13	16	16	16	14	14	10	16
"NM_019419"	16	16	18	15	18	19	18	19	10	9	2	15	11	15	7	8	2	9	9	5	5	18	1	4	12
"NM_019427"	7	2	6	4	8	5	3	3	16	11	1	19	16	4	17	17	14	1	10	1	3	10	19	13	17
"NM_019438.1"	14	19	1	11	6	15	17	1	8	16	6	2	10	6	8	4	3	16	2	11	7	12	13	7	15
"NM_019442.1"	15	10	13	1	10	14	19	10	14	7	9	4	1	3	11	11	8	17	5	8	17	16	11	2	9
"NM_019465"	9	8	8	6	5	15	7	16	1	14	10	2	15	5	8	4	15	12	18	18	4	12	16	19	15
"NM_019468"	2	9	5	16	11	6	10	8	13	2	4	3	13	2	16	11	10	13	15	15	2	1	17	2	18
"NM_019478"	4	3	11	18	7	2	6	13	19	18	19	1	19	14	4	2	7	10	4	16	16	13	9	14	10
"NM_019486"	6	4	12	2	2	10	5	7	3	5	14	3	12	8	10	16	13	4	1	17	10	2	12	3	7
"NM_019501"	9	8	8	6	5	15	7	16	1	14	10	2	15	5	8	4	15	12	18	18	4	12	16	19	15
"NM_019507"	14	8	8	11	6	15	17	1	8	16	6	2	15	5	8	4	10	18	2	18	4	1	13	7	18
"NM_019508"	19	3	3	13	4	1	14	6	12	10	11	6	9	17	4	15	6	2	7	3	16	3	4	10	1
"NM_019511"	9	8	8	6	5	6	7	16	13	14	10	14	10	3	8	11	15	12	15	11	4	5	16	19	15
"NM_019551"	4	3	11	16	1	3	6	9	19	2	13	1	7	16	4	15	17	7	16	16	16	14	14	1	16
"NM_019553"	13	13	2	3	12	7	5	8	11	8	4	17	13	2	16	7	10	18	15	11	1	1	17	17	18
"NM_019553.2"	9	8	8	6	5	15	7	16	1	14	10	2	15	5	8	4	15	12	18	18	4	1	16	19	15
"NM_019563.1"	2	9	5	1	11	4	19	10	14	7	9	11	1	12	11	12	8	13	5	15	2	16	3	2	9
"NM_019570.1"	6	4	12	19	2	10	16	7	3	19	14	16	12	8	10	16	13	4	1	17	10	2	12	3	7
"NM_019571"	4	3	11	18	7	2	13	13	19	18	19	7	5	14	14	2	7	10	8	16	14	13	9	14	19
"NM_019578"	10	18	15	7	9	11	8	19	2	11	17	13	14	7	18	3	14	6	6	7	13	11	7	16	13
"NM_019583"	2	19	5	16	12	17	10	9	13	2	13	3	7	6	19	15	1	13	16	16	16	14	11	2	16
"NM_019626"	6	1	9	13	4	1	16	2	12	10	11	6	9	17	12	10	6	2	7	9	11	2	4	12	1
"NM_019631"	9	8	8	6	5	15	7	16	1	14	10	2	15	5	8	4	15	12	18	18	4	12	16	19	15
"NM_019632"	17	17	16	14	3	12	4	14	10	12	18	8	5	13	3	1	19	14	14	14	9	17	5	10	19
"NM_019636"	9	8	8	6	5	6	7	16	13	14	10	14	15	3	11	11	15	12	18	18	4	12	16	19	9
"NM_019643.1"	8	3	7	14	7	18	4	14	19	12	16	7	5	14	14	15	19	3	16	12	15	14	14	10	19
"NM_019645"	14	19	1	11	6	15	17	1	8	16	6	2	10	6	2	5	3	16	2	11	7	5	13	7	15
"NM_019648.2"	2	9	5	16	11	4	10	9	13	2	13	11	6	3	19	11	1	13	15	11	2	5	11	2	16
"NM_019648.3"	2	19	5	16	12	17	10	9	13	2	13	3	13	6	16	5	10	13	15	11	7	1	17	9	18
"NM_019656"	1	17	9	18	19	2	15	5	17	18	18	5	19	9	3	6	9	14	4	10	14	13	5	14	3
"NM_019657"	13	13	5	16	12	7	5	9	13	2	4	3	13	2	16	7	10	13	15	11	1	1	17	2	18
"NM_019661.1"	9	8	8	6	5	15	7	16	1	14	10	2	15	5	8	4	15	12	18	18	4	12	16	19	15
"NM_019662"	4	7	11	9	1	3	13	13	4	1	19	9	7	16	14	15	17	10	3	16	12	6	9	1	14
"NM_019664"	8	12	18	14	7	19	18	14	18	9	2	15	11	15	9	6	19	9	14	12	5	4	1	10	19
"NM_019665.1"	2	9	14	16	11	4	10	9	15	2	13	11	7	3	6	15	1	13	16	19	2	14	11	2	4
"NM_019676"	2	9	14	16	11	4	10	11	15	2	13	11	6	12	6	11	1	13	15	15	2	8	11	2	8
"NM_019680"	12	15	10	8	17	16	11	17	9	15	7	12	4	18	1	8	12	8	11	5	8	18	6	8	12
"NM_019689.2"	1	17	11	18	19	2	13	13	4	18	18	9	17	9	14	2	7	10	8	14	14	6	5	14	10
"NM_019691"	8	3	14	14	3	12	6	14	10	4	3	7	18	13	7	1	19	7	14	4	18	17	14	10	14
"NM_019693"	4	3	11	18	7	2	13	13	19	18	19	7	7	14	14	2	7	10	8	16	16	13	14	10	10
"NM_019700.1"	2	19	5	16	12	17	10	12	13	2	13	14	10	6	19	5	1	13	15	11	7	5	11	2	15
"NM_019704"	8	3	7	14	7	18	13	14	19	18	16	7	19	14	4	6	7	3	4	16	14	13	14	10	19
"NM_019708.1"	16	6	18	15	17	16	18	19	10	15	3	15	11	13	7	9	19	8	11	5	5	17	6	4	12
"NM_019710.1"	17	17	16	9	19	2	15	13	5	12	18	8	17	9	3	2	7	14	8	14	9	7	5	14	13
"NM_019712.1"	12	15	9	8	17	16	11	2	9	19	7	12	4	18	1	8	12	8	1	9	8	2	6	8	12
"NM_019717.1"	3	12	14	16	13	12	6	9	15	13	13	11	18	17	6	15	19	7	16	4	16	14	14	11	8
"NM_019718"	17	6	16	7	9	11	8	4	5	17	17	13	14	7	7	3	9	14	6	10	9	7	7	16	3
"NM_019725"	7	2	6	4	8	5	3	3	16	11	1	19	16	4	17	17	14	1	10	1	3	10	19	13	17
"NM_019727"	17	6	16	17	3	12	4	15	10	12	3	8	18	13	7	1	19	7	14	4	9	17	18	15	14
"NM_019740"	2	9	5	16	11	6	10	9	13	2	13	3	13	3	16	11	1	13	15	11	2	8	17	2	9
