"B1"	"B2"	"B3"	"B4"	"B5"	"B6"	"B7"	"B8"	"B9"	"B10"	"B11"	"B12"	"B13"	"B14"	"B15"	"B16"	"B17"	"B18"	"B19"	"B20"	"B21"	"B22"	"B23"	"B24"	"B25"
"NM_028086"	18	19	17	19	15	3	10	6	4	11	6	2	3	9	15	4	1	10	6	20	3	3	12	16	12
"NM_028097"	18	20	19	1	10	2	18	13	19	20	6	8	18	2	10	8	11	10	9	20	20	15	16	12	9
"NM_028099.1"	14	3	7	10	17	14	7	11	8	20	16	13	7	1	14	8	13	19	9	17	7	19	17	6	20
"NM_028105"	20	16	14	2	13	15	9	20	6	2	10	20	16	14	20	19	10	13	1	14	16	7	5	11	14
"NM_028116"	1	9	16	11	19	19	8	19	2	3	13	14	5	16	18	5	6	9	16	1	14	5	6	20	17
"NM_028123"	19	20	12	1	2	4	1	13	1	4	17	17	19	18	10	9	8	5	14	1	18	5	16	1	15
"NM_028130.1"	6	9	16	18	5	20	12	19	2	5	13	14	5	16	18	5	6	14	16	18	14	2	3	20	10
"NM_028140.1"	11	6	18	8	16	6	19	4	5	5	5	12	11	5	2	16	14	20	2	12	5	10	7	14	18
"NM_028148.1"	9	5	2	6	20	11	17	1	16	14	7	7	9	11	9	2	7	3	19	16	12	14	11	8	2
"NM_028156.1"	18	15	17	19	15	13	14	6	3	6	18	2	3	9	15	4	16	4	6	9	1	17	19	16	12
"NM_028162"	15	14	9	7	1	10	6	7	17	13	4	11	13	5	7	14	5	6	17	2	17	4	2	15	5
"NM_028170"	9	4	20	6	20	18	11	2	16	14	7	18	8	20	17	18	17	1	8	10	4	11	8	8	8
"NM_028173"	18	19	17	15	14	3	3	7	4	11	6	3	7	9	15	18	9	17	3	6	3	13	12	16	8
"NM_028173.1"	4	2	9	9	11	10	13	18	13	2	5	12	1	5	19	14	14	6	20	4	17	1	7	5	8
"NM_028173.2"	4	7	5	4	11	4	13	18	10	17	19	9	1	18	16	20	8	5	5	11	13	5	9	4	15
"NM_028175.1"	12	17	1	3	7	9	16	16	11	8	1	16	2	7	13	20	20	12	18	7	6	20	10	4	13
"NM_028176"	18	4	17	15	15	3	10	6	4	11	6	1	7	9	15	4	9	4	3	5	3	3	17	16	12
"NM_028193"	15	2	9	7	1	10	6	9	17	13	11	11	10	10	7	17	5	6	17	2	11	1	2	15	5
"NM_028194"	7	8	12	17	4	8	4	15	1	12	15	6	12	12	6	6	2	15	4	13	15	9	20	3	19
"NM_028195"	17	4	3	14	3	12	15	17	14	9	20	3	8	20	17	18	12	11	3	6	3	11	8	19	12
"NM_028228"	14	3	7	10	10	14	7	11	8	20	16	1	7	1	14	4	9	19	3	6	7	19	17	6	20
"NM_028235.1"	2	1	4	20	18	1	20	12	20	10	8	15	14	6	4	13	15	18	11	3	19	16	18	2	1
"NM_028243"	6	14	13	12	5	20	2	18	15	1	19	19	13	8	3	14	4	14	16	18	9	4	15	15	7
"NM_028243.1"	15	14	9	7	1	10	2	18	7	13	19	9	13	8	20	14	14	14	17	19	17	4	15	15	5
"NM_028244.2"	10	4	20	15	3	7	11	2	4	11	20	3	8	20	17	18	9	17	3	5	3	11	8	19	12
"NM_028247"	18	10	17	19	9	3	10	6	9	11	9	5	4	9	8	4	12	4	3	5	4	3	4	16	12
"NM_028266"	16	4	20	7	14	7	11	2	4	18	20	3	8	4	17	18	17	17	8	6	3	11	8	7	8
"NM_028270"	13	15	11	5	8	13	14	5	3	6	18	2	6	13	5	10	16	16	7	9	1	17	19	18	3
"NM_028304"	18	19	17	15	14	3	3	7	4	2	6	3	11	4	15	12	1	10	15	4	20	13	12	16	18
"NM_028312"	15	14	9	7	14	7	3	7	7	13	11	11	11	5	20	12	17	20	15	4	17	13	7	14	5
"NM_028325"	11	6	18	8	16	6	19	4	5	2	5	12	11	10	2	16	14	2	2	1	10	8	7	14	18
"NM_028333"	4	9	12	9	11	5	2	3	1	19	15	9	12	15	18	6	6	2	20	1	10	8	20	5	19
"NM_028358.1"	4	14	9	7	4	10	2	7	7	13	4	11	13	5	20	14	14	6	17	4	17	1	20	15	19
"NM_028370"	11	19	18	8	4	15	3	7	5	2	5	12	11	5	20	12	14	20	15	4	17	13	7	14	18
"NM_028390"	16	4	20	14	3	7	11	2	14	9	20	3	8	20	17	18	17	17	8	5	4	11	8	7	8
"NM_028410"	9	5	2	6	20	11	17	1	16	14	7	7	9	11	9	2	7	3	19	16	12	14	11	8	2
"NM_028416"	17	10	3	16	3	12	15	17	9	7	9	5	4	17	8	4	12	11	3	15	8	6	4	10	6
"NM_028431"	14	20	19	1	10	2	18	13	19	4	17	17	19	1	10	8	9	5	14	8	18	12	16	1	9
"NM_028446"	17	3	7	10	8	14	15	11	8	7	16	1	7	1	14	11	9	4	3	9	7	19	17	6	20
"NM_028448"	6	13	13	18	19	20	12	19	2	1	13	10	5	16	3	5	4	7	16	18	14	2	3	20	10
"NM_028473"	14	3	7	10	15	14	7	11	8	11	16	1	7	1	14	4	9	19	3	6	3	19	17	16	12
"NM_028484"	16	16	14	7	14	7	11	7	4	18	10	3	16	4	11	19	17	13	15	6	3	7	5	7	8
"NM_028533.1"	20	19	14	2	13	15	9	20	6	15	10	20	16	14	1	19	10	13	1	14	16	7	5	11	14
"NM_028589"	18	10	3	19	9	3	10	17	9	7	9	5	3	17	8	4	12	4	13	5	4	3	4	10	12
"NM_028596"	7	8	12	9	4	5	4	3	1	12	15	6	12	15	6	6	2	2	4	13	15	8	20	3	19
"NM_028597"	11	19	18	7	11	6	3	7	5	2	5	12	11	5	20	12	14	20	15	4	17	13	7	14	18
"NM_028614.1"	16	4	2	7	14	7	11	7	4	18	7	3	8	5	20	18	17	17	8	4	17	13	11	7	8
"NM_028618"	1	9	16	11	19	16	8	18	1	3	13	14	1	3	18	5	6	14	16	1	5	5	6	20	17
"NM_028623.1"	8	4	6	3	7	7	11	16	11	8	10	18	2	4	13	20	17	12	8	6	6	11	8	7	8
"NM_028655"	18	19	17	15	10	3	3	6	4	11	6	8	7	9	15	19	9	10	3	20	3	15	12	16	12
"NM_028664"	1	9	16	9	11	5	8	3	1	3	15	14	1	15	18	6	6	2	20	1	10	5	6	13	17
"NM_028667.1"	15	14	9	7	1	7	2	7	7	13	7	7	9	5	20	14	17	6	17	19	17	1	2	15	8
"NM_028696"	13	15	11	19	8	13	10	5	3	7	18	2	7	13	5	4	16	4	3	9	1	17	19	16	12
"NM_028708"	11	19	12	15	14	15	3	7	4	2	10	6	11	4	20	19	14	10	15	4	3	13	7	16	8
"NM_028716"	16	4	20	14	3	7	11	2	14	18	20	3	8	4	17	18	17	17	8	6	3	11	8	7	8
"NM_028725"	1	9	16	18	5	5	8	3	2	1	13	14	12	15	18	5	6	2	16	1	10	8	3	20	10
"NM_028746.1"	19	5	5	4	13	4	13	14	7	15	19	9	1	11	16	2	7	5	5	11	13	12	9	11	15
"NM_028754.1"	11	9	12	11	4	5	5	3	1	3	15	12	12	15	18	6	14	9	2	1	5	8	7	14	4
"NM_028759"	15	6	18	8	5	6	19	4	5	5	4	12	13	10	2	16	14	20	17	12	9	10	15	14	7
"NM_028780.5"	11	20	19	1	10	2	18	13	19	2	7	7	9	11	10	8	7	3	19	16	12	14	11	8	2
"NM_028780.9"	11	20	19	1	11	2	18	13	19	2	5	7	18	11	10	8	11	3	19	16	12	15	16	12	9
"NM_028785.1"	20	16	14	2	13	15	9	20	6	15	10	20	16	14	1	19	10	13	1	14	16	7	5	11	14
"NM_028793"	1	9	8	11	12	19	5	3	18	3	2	14	1	3	18	16	6	9	12	1	5	5	6	13	4
"NM_028801"	1	13	16	18	19	20	12	19	2	1	13	10	5	16	18	5	6	7	16	18	14	2	3	20	10
"NM_028809"	1	9	12	2	4	5	5	3	1	3	15	9	12	15	18	6	6	2	1	1	16	8	13	11	19
"NM_028814"	4	16	18	8	4	15	19	3	5	15	11	12	11	10	11	12	10	2	15	4	11	8	7	14	18
"NM_028815.1"	4	2	9	7	11	10	6	7	17	18	19	9	10	5	19	14	17	6	15	4	17	1	20	5	8
"NM_028829"	5	1	8	11	5	19	5	12	18	3	2	15	20	3	4	13	15	9	11	12	5	16	18	13	4
"NM_028834"	17	4	3	16	3	12	10	2	9	11	9	5	8	17	8	4	12	4	3	5	4	3	8	10	12
"NM_028839"	2	1	4	18	18	1	12	12	2	1	8	15	5	16	4	13	15	7	11	3	14	2	3	2	10
"NM_028840"	15	14	9	12	1	6	2	9	15	13	4	11	13	8	7	17	5	14	17	2	9	4	15	15	7
"NM_028848"	2	1	4	11	18	1	20	12	20	3	8	15	14	6	18	13	6	18	11	3	19	16	18	2	1
"NM_028855"	18	4	17	15	3	3	10	6	4	11	9	3	8	9	15	4	12	4	3	5	4	3	12	16	12
"NM_028859"	1	9	2	11	16	16	13	18	7	3	19	19	1	11	20	14	7	14	5	19	17	5	11	15	17
"NM_028863"	14	20	19	1	10	2	18	13	19	20	6	8	3	2	10	8	11	10	9	20	20	15	16	12	9
"NM_028881"	14	20	19	1	10	2	18	13	19	20	6	8	3	2	10	8	11	19	9	20	20	15	16	12	9
"NM_028887.1"	7	3	10	10	17	8	7	15	12	20	12	13	17	12	14	1	13	19	9	17	7	9	14	6	16
"NM_028889.1"	4	6	18	7	11	6	19	7	5	2	19	9	11	5	20	14	14	20	15	4	17	13	7	14	18
"NM_028908"	5	11	8	11	12	19	5	3	18	3	2	4	20	3	18	16	18	9	12	1	5	16	13	13	4
"NM_028924"	5	11	8	11	12	19	5	4	18	3	2	4	20	3	2	16	18	9	12	1	5	10	13	13	4
"NM_028932"	18	4	20	15	15	3	10	6	4	11	6	1	3	2	15	4	1	10	6	5	20	3	12	16	12
"NM_028934"	6	9	16	12	19	20	8	19	15	1	13	14	5	8	3	5	4	14	16	18	9	4	15	20	7
"NM_028947"	11	19	18	8	11	15	3	7	5	2	5	12	11	5	11	12	14	2	15	4	17	13	7	14	18
"NM_028959"	15	14	9	7	1	10	6	7	7	13	19	9	13	5	20	14	5	6	17	4	17	1	2	15	8
"NM_028967"	13	15	11	5	8	13	14	5	3	6	18	2	6	13	5	10	16	16	7	9	1	17	19	18	3
"NM_028974"	6	9	16	12	19	20	8	19	15	1	13	10	5	8	3	5	4	14	16	18	10	2	6	20	7
"NM_028975"	11	20	19	1	10	2	18	13	19	2	6	8	7	2	10	8	9	10	9	20	20	15	16	12	9
"NM_028976"	5	11	8	11	12	19	5	12	18	3	2	15	20	3	18	13	6	9	11	12	5	16	18	13	4
"NM_028981.1"	9	5	2	6	4	11	17	1	16	14	7	7	9	11	9	2	7	3	19	16	12	8	11	8	2
"NM_029000.2"	13	15	11	5	8	13	14	5	3	6	18	2	6	13	5	10	16	16	7	9	1	17	19	18	3
"NM_029019"	1	6	8	11	16	16	5	18	7	3	19	19	1	3	20	14	14	14	2	19	17	10	7	14	17
"NM_029023"	16	4	20	15	14	7	11	2	4	18	10	3	8	4	17	18	17	17	8	6	3	11	8	7	8
"NM_029048.1"	4	9	12	9	4	5	8	3	1	19	15	14	12	15	18	6	6	2	20	1	10	8	20	5	19
"NM_029064"	1	13	13	18	19	16	8	19	2	1	13	10	5	16	3	5	4	7	16	18	14	2	6	20	17
"NM_029068"	14	3	7	10	10	14	7	11	8	20	16	1	7	1	14	8	9	19	3	20	7	19	17	6	20
"NM_029083"	17	4	3	16	3	12	10	17	9	7	9	5	4	17	8	4	12	4	13	5	4	3	8	10	6
"NM_029097"	15	14	9	7	1	10	6	7	7	13	4	11	11	5	20	14	14	6	17	4	17	1	2	15	8
"NM_029101"	10	4	3	16	3	12	10	17	9	7	20	5	8	17	17	18	12	4	13	5	4	11	8	10	6
"NM_029144"	17	10	3	16	9	12	15	17	9	7	9	5	4	17	8	11	12	11	3	15	8	6	4	10	6
"NM_029148.2"	7	8	10	17	17	8	4	15	12	12	12	13	17	12	6	1	2	15	4	13	15	9	14	3	16
"NM_029150"	19	20	5	4	11	4	1	13	10	2	3	17	19	18	16	19	8	5	14	8	18	12	9	1	15
"NM_029182"	15	16	1	2	13	17	9	20	6	15	14	20	16	14	1	15	10	13	1	14	16	7	5	11	14
"NM_029197"	8	17	6	3	7	9	16	16	11	8	1	16	2	7	13	20	20	12	18	7	6	20	10	17	13
"NM_029198.1"	1	9	16	12	5	16	8	19	15	5	13	10	1	16	3	5	4	14	16	18	9	2	6	20	7
"NM_029202"	18	19	17	19	15	3	10	6	19	11	6	8	3	9	15	4	1	10	6	20	20	3	12	16	12
"NM_029216"	14	3	7	10	10	14	7	11	19	20	16	13	7	1	14	8	13	19	9	17	7	19	17	6	20
"NM_029227"	4	14	12	9	4	5	2	7	1	19	15	7	12	15	20	6	14	2	20	4	17	8	20	5	19
"NM_029232"	3	20	15	13	11	2	18	13	13	16	3	18	15	2	12	8	19	10	9	10	20	18	1	9	9
"NM_029239"	11	20	19	1	10	2	18	13	19	2	5	8	19	2	10	8	11	10	2	19	18	10	16	12	9
"NM_029252.1"	8	17	6	3	7	9	16	16	11	8	1	16	2	7	13	20	20	12	18	7	6	20	10	17	13
"NM_029272"	1	9	16	12	19	16	8	18	1	3	15	14	1	15	18	6	6	14	2	19	10	5	6	20	17
"NM_029280"	19	20	12	1	17	8	7	13	1	20	10	13	18	18	10	19	13	5	9	17	18	12	16	1	16
"NM_029291"	9	19	17	15	20	7	3	7	4	11	6	1	7	1	15	18	9	3	3	6	3	19	17	16	8
"NM_029296"	11	19	17	15	15	3	3	7	4	2	6	12	11	9	15	12	1	10	6	4	20	13	12	16	18
"NM_029310"	5	11	8	11	12	19	5	12	18	3	2	4	20	3	2	16	18	9	12	12	5	16	13	13	4
"NM_029317"	8	17	6	3	7	9	16	16	11	8	10	18	2	7	13	19	20	12	18	6	3	20	10	17	13
"NM_029331"	5	11	8	11	12	19	5	4	18	3	2	4	20	3	2	16	18	9	2	12	5	10	13	13	4
"NM_029334"	15	14	18	8	16	6	2	7	7	13	11	12	11	5	20	14	14	20	17	4	17	4	7	14	5
"NM_029337.2"	7	8	10	17	17	8	4	15	12	12	12	6	17	12	6	1	13	15	4	17	15	9	14	3	16
"NM_029342.1"	15	14	18	7	16	6	2	7	7	13	11	12	11	5	20	14	14	20	17	19	17	4	7	15	5
"NM_029362"	18	3	17	10	15	3	7	6	3	11	6	18	7	9	15	1	13	19	9	17	7	19	12	16	20
"NM_029365.1"	4	2	9	7	11	10	6	18	17	19	19	9	11	5	19	14	14	6	15	4	17	1	7	5	18
"NM_029379"	20	16	14	2	13	17	9	20	6	15	10	20	16	14	1	19	10	13	1	14	16	7	5	11	14
"NM_029391"	18	19	17	15	15	3	3	6	4	11	6	3	8	9	15	18	1	17	6	5	3	3	12	16	12
"NM_029402"	18	19	17	19	15	3	10	6	8	11	6	1	7	9	15	4	9	10	3	20	7	15	17	16	12
"NM_029418"	14	4	20	15	11	18	11	11	13	16	3	18	15	19	12	18	9	19	10	10	2	19	1	9	8
"NM_029425.1"	4	8	12	9	4	5	4	3	1	19	15	6	12	15	18	6	2	2	20	1	15	8	20	3	19
"NM_029426"	4	14	15	9	4	5	2	18	1	19	15	14	10	10	19	6	5	2	20	2	10	1	20	5	19
"NM_029466"	17	10	7	19	9	12	10	17	8	7	9	1	4	17	14	11	12	4	3	9	1	17	4	10	3
"NM_029466.3"	7	8	10	17	17	8	4	15	12	12	12	6	17	12	6	1	13	15	4	17	15	9	14	3	16
"NM_029497"	18	19	17	15	14	15	3	7	4	11	10	3	7	4	15	19	1	10	6	4	3	13	12	16	8
"NM_029498"	9	5	2	6	20	11	17	1	16	14	7	7	9	11	9	2	7	3	19	16	12	14	11	8	2
"NM_029505"	5	9	18	2	4	5	5	3	5	15	15	14	12	15	18	6	6	2	1	1	5	8	7	14	4
"NM_029522.1"	4	9	16	9	4	5	8	18	1	19	19	9	12	15	18	6	6	2	20	1	10	8	20	20	19
"NM_029572.2"	17	10	7	16	9	12	15	11	8	7	16	1	7	17	14	11	12	11	3	15	8	19	17	10	6
"NM_029601"	6	9	16	18	5	5	8	19	15	1	4	14	13	16	18	5	6	2	16	18	10	8	3	20	7
"NM_029612"	13	15	7	5	8	13	14	11	8	6	16	2	6	13	14	11	16	16	7	9	7	19	19	18	3
"NM_029619"	2	1	4	11	18	1	20	12	20	10	8	15	14	6	4	13	15	18	11	3	19	16	18	2	1
"NM_029621"	8	4	6	10	11	7	11	16	4	8	10	18	15	4	13	19	9	17	3	6	3	11	17	17	8
"NM_029628"	16	19	15	15	14	7	3	7	13	2	6	18	15	4	19	18	17	6	15	4	17	13	1	7	8
"NM_029645.1"	11	6	18	7	16	6	19	7	7	2	5	12	11	5	20	14	14	20	2	19	17	13	7	14	18
"NM_029649"	15	14	9	7	1	10	6	9	17	13	11	11	13	5	7	17	5	6	17	2	11	4	2	15	5
"NM_029659"	1	13	16	18	19	20	8	19	15	1	13	10	5	16	3	5	4	14	16	18	10	2	6	20	17
"NM_029660"	1	9	16	11	5	16	8	4	15	5	13	14	1	3	18	16	6	2	16	12	10	8	6	20	7
"NM_029665"	11	6	18	8	16	6	19	18	7	2	5	12	11	5	20	14	14	20	2	19	17	10	7	14	18
"NM_029685"	15	14	1	12	1	17	13	9	15	13	14	11	1	8	7	15	5	2	5	11	13	4	15	15	5
"NM_029687"	1	9	16	9	19	5	8	18	1	19	15	14	1	15	18	6	6	2	16	1	10	5	6	20	17
"NM_029701.1"	4	2	18	7	11	10	6	18	5	19	19	9	11	10	11	14	14	20	15	4	17	1	7	14	18
"NM_029702.1"	4	9	16	9	5	5	8	4	1	19	15	14	12	15	18	6	6	2	17	12	10	8	6	14	7
"NM_029726.1"	4	2	12	9	4	10	11	1	17	19	15	18	10	10	19	6	17	6	20	11	10	1	20	5	19
"NM_029733"	13	15	11	5	8	13	14	5	3	6	18	2	6	13	5	10	16	16	7	9	1	17	19	18	3
"NM_029736"	14	19	19	10	10	2	18	13	19	20	6	1	7	1	10	8	9	19	9	17	7	19	16	6	20
"NM_029742.2"	14	3	7	10	8	14	7	11	8	7	16	1	7	1	14	11	9	19	3	9	7	19	17	6	20
"NM_029747"	8	17	6	3	7	9	16	16	11	8	1	16	2	7	13	20	20	12	18	7	6	20	10	17	13
"NM_029758"	19	20	12	2	4	5	9	3	1	17	15	6	18	14	10	19	11	2	9	1	13	8	20	4	19
"NM_029775.1"	17	10	7	16	9	12	15	11	8	7	16	1	7	17	14	11	12	4	3	15	8	19	17	10	6
"NM_029777"	18	19	17	15	15	3	3	7	4	2	10	3	7	9	15	19	9	10	3	6	3	13	12	16	8
"NM_029784.1"	1	14	16	12	1	16	2	18	15	19	4	14	13	8	7	17	4	14	17	2	10	4	15	15	7
"NM_029788.1"	19	7	5	4	2	4	1	14	10	4	17	17	19	18	16	9	8	5	14	1	18	5	9	1	15
"NM_029789"	5	11	8	11	12	19	5	4	18	3	2	4	1	3	2	16	18	9	12	19	5	10	13	13	4
"NM_029792.1"	19	7	12	4	11	5	1	3	1	16	15	17	12	18	16	6	19	5	14	1	13	8	9	1	15
"NM_029801"	1	13	13	12	19	16	2	19	15	13	13	10	1	8	3	5	4	14	5	19	9	4	6	15	17
"NM_029815.1"	15	14	9	7	1	17	2	9	17	13	14	11	10	10	7	15	5	6	5	11	13	1	2	15	5
"NM_029832.1"	6	14	13	12	1	16	2	19	15	13	4	10	13	8	7	17	4	14	17	18	9	4	15	15	7
"NM_029840.1"	10	12	20	14	3	12	15	2	14	9	20	5	4	20	17	3	3	11	13	15	8	6	8	19	6
"NM_029843"	18	10	3	19	9	3	10	17	9	7	9	5	3	17	8	4	12	4	6	5	4	3	4	10	12
"NM_029847"	4	14	16	12	4	16	2	18	15	19	19	14	13	15	20	14	6	14	17	19	10	4	6	15	17
"NM_029870.1"	7	8	12	17	17	8	4	15	1	12	15	13	17	12	6	6	2	15	4	1	15	9	14	3	16
"NM_029884"	8	17	6	15	7	9	16	13	13	2	10	18	7	7	20	19	9	13	3	6	3	19	17	17	8
"NM_029894"	2	1	4	20	18	1	20	12	20	10	8	15	14	6	4	13	15	18	11	3	19	16	18	2	1
"NM_029898"	3	18	6	13	11	18	11	10	13	16	3	18	15	19	12	20	19	3	10	10	2	18	1	9	11
"NM_029920"	7	8	12	1	17	8	4	13	19	12	12	6	17	12	6	6	2	15	4	13	15	9	20	3	19
"NM_029926"	18	19	17	15	15	3	3	6	8	11	16	1	7	9	14	4	9	4	3	6	3	19	17	16	12
"NM_029935"	18	19	17	15	15	3	3	6	4	11	6	3	3	9	15	19	1	10	6	5	3	13	12	16	12
"NM_029939.1"	2	1	4	20	18	1	20	12	20	10	8	15	14	6	4	13	15	18	11	3	19	16	18	2	1
"NM_029961"	8	18	6	13	7	18	11	10	13	16	3	18	15	19	12	7	19	12	10	10	2	18	1	17	11
"NM_029976"	17	10	3	16	9	12	15	17	9	7	9	5	4	17	8	11	12	11	13	15	8	6	4	10	6
"NM_029985.1"	6	14	13	12	1	6	2	18	15	13	4	9	13	8	7	14	5	14	17	2	9	4	15	15	7
"NM_029998"	14	3	7	10	10	14	7	11	8	20	16	1	7	1	14	8	9	19	3	20	7	19	17	6	20
"NM_030024.1"	1	6	18	8	11	16	13	14	7	3	5	12	1	5	20	14	14	5	5	19	13	12	7	14	15
"NM_030028"	16	4	20	15	3	7	11	2	4	11	20	3	8	4	17	18	17	17	8	5	4	11	8	7	8
"NM_030057.1"	14	20	19	1	10	2	18	13	19	20	6	8	7	2	10	8	9	10	9	20	20	15	16	12	9
"NM_030081.1"	7	8	10	17	17	8	7	15	12	12	12	13	17	12	6	1	13	15	4	17	15	9	14	3	16
"NM_030093.1"	16	16	9	7	14	7	11	7	7	18	10	9	11	5	20	14	17	6	15	4	17	13	2	7	8
"NM_030108"	11	19	18	15	14	15	3	7	5	2	11	12	11	5	11	12	14	20	15	4	17	13	7	14	18
"NM_030112"	9	5	10	7	17	8	17	1	16	12	15	13	17	11	6	2	2	15	19	16	12	13	14	8	8
"NM_030112.2"	18	19	17	15	3	3	3	6	4	11	6	3	8	4	15	18	1	17	6	5	3	3	12	16	12
"NM_030112.4"	7	8	12	17	4	5	4	3	1	12	15	6	12	12	6	6	2	15	4	13	15	8	14	3	19
"NM_030131.1"	5	11	8	11	12	19	5	4	18	3	2	4	20	3	2	16	18	9	12	1	5	8	13	13	4
"NM_030132.2"	14	3	7	10	10	14	7	11	8	20	16	1	7	1	14	8	9	19	3	20	7	19	17	6	20
"NM_030133"	15	14	9	7	1	10	6	7	17	13	19	11	11	5	7	17	5	20	17	4	17	1	2	15	5
"NM_030138.3"	9	5	10	17	17	8	17	1	16	14	7	13	17	11	9	2	7	3	19	16	12	14	11	8	2
"NM_030139.1"	4	9	16	9	4	5	8	18	1	19	15	14	12	15	18	6	6	2	20	1	10	5	6	20	17
"NM_030145.2"	7	8	12	17	17	8	4	15	1	12	3	13	17	12	6	6	2	15	4	13	15	9	20	3	19
"NM_030150"	13	15	11	5	8	13	14	5	3	6	18	2	6	13	5	10	16	16	7	9	1	17	19	18	3
"NM_030168.3"	11	6	18	9	4	6	19	4	5	19	5	12	11	10	19	12	14	2	20	12	10	8	7	14	18
"NM_030174.1"	11	20	19	1	10	2	18	13	19	2	6	13	17	2	10	8	14	10	2	17	20	15	16	16	9
"NM_030175"	16	19	17	15	14	3	3	7	4	11	6	3	8	4	11	18	1	10	15	4	3	13	12	16	18
"NM_030178"	14	19	17	15	15	3	3	6	4	20	6	1	7	9	15	8	9	19	3	17	7	19	12	16	20
"NM_030180.1"	1	16	1	2	13	16	13	20	7	15	14	17	1	14	2	15	10	13	5	11	13	5	6	11	14
"NM_030184.1"	6	13	4	18	19	20	12	19	2	1	13	10	5	16	3	5	4	7	16	18	14	2	3	20	10
"NM_030197.1"	18	15	17	19	15	3	10	6	8	11	16	1	7	9	15	4	1	4	3	5	1	3	17	16	12
"NM_030207"	4	14	9	9	1	10	2	9	15	19	4	11	13	10	7	17	5	2	17	2	11	1	15	15	7
"NM_030210"	4	14	16	9	1	5	2	9	15	19	4	14	13	8	7	17	5	2	17	2	10	8	15	15	7
"NM_030235"	11	20	19	1	10	2	18	13	19	2	5	8	19	2	10	8	11	10	9	20	20	15	16	12	9
"NM_030239"	4	9	12	9	4	5	2	3	1	2	15	14	12	15	18	6	6	2	20	1	10	8	20	14	19
"NM_030251"	6	14	13	12	1	20	2	9	15	13	4	10	13	8	7	17	5	14	17	2	9	4	15	15	7
"NM_030266"	18	19	17	15	15	3	3	7	4	11	6	3	7	9	15	18	9	10	3	5	3	13	12	16	8
"NM_030557"	11	6	12	8	4	5	5	3	5	2	5	12	18	2	18	12	14	2	2	1	5	8	7	14	18
"NM_030564"	17	15	11	5	8	13	14	5	3	7	18	2	6	13	5	11	16	4	7	9	1	17	19	18	3
"NM_030597"	16	4	20	15	3	7	11	2	4	11	20	3	8	4	17	18	17	17	8	5	4	11	8	7	8
"NM_030599"	10	12	20	14	6	12	15	8	14	9	20	5	4	20	8	3	3	11	13	15	8	6	8	19	6
"NM_030683"	12	16	1	2	13	17	9	20	6	15	14	16	16	14	1	15	10	13	1	11	16	7	5	4	14
"NM_030683.1"	4	9	16	9	4	5	13	3	1	19	15	14	12	10	18	6	6	2	5	1	13	8	6	14	7
"NM_030684.2"	13	15	11	5	8	13	14	5	3	6	18	2	6	13	5	10	16	16	7	9	1	17	19	18	3
"NM_030685.1"	17	10	3	16	9	12	15	17	8	7	9	5	4	17	8	11	12	11	3	15	8	6	4	10	6
"NM_030700"	4	9	16	12	5	5	2	18	15	19	19	14	13	8	7	14	6	2	17	2	10	8	15	15	7
"NM_030705"	14	3	19	10	10	14	7	11	19	20	16	18	7	1	15	8	9	19	3	20	3	19	17	6	20
"NM_030708"	8	17	6	3	7	9	16	16	11	17	1	16	2	7	13	20	20	12	18	7	6	20	10	17	13
"NM_030715.1"	16	4	20	15	3	7	3	2	4	11	20	3	8	4	17	18	17	17	8	5	4	3	8	7	8
"NM_030722"	11	14	18	9	16	16	19	18	7	19	5	12	1	5	20	14	14	2	2	19	10	10	6	14	18
"NM_030886.1"	18	19	17	15	15	3	3	6	4	11	6	8	3	9	15	4	1	10	6	5	20	3	12	16	12
"NM_030890"	8	17	6	3	7	9	16	16	11	17	1	16	2	7	13	20	20	12	18	7	6	20	10	4	13
"NM_031158.2"	4	2	16	9	1	10	2	9	17	19	4	11	13	10	19	17	5	2	20	2	10	1	15	5	7
"NM_031161"	10	12	3	16	9	12	15	17	9	9	9	5	4	17	8	3	3	1	13	15	8	6	4	10	6
"NM_031163.5"	8	4	20	10	7	18	11	16	14	9	20	18	15	20	17	20	20	12	3	6	3	11	8	17	11
"NM_031170.1"	18	4	17	15	3	18	11	2	4	11	6	1	15	4	15	18	9	17	3	5	2	3	17	16	8
"NM_031172"	11	19	17	15	14	3	3	7	4	2	10	12	11	5	11	19	1	13	15	4	3	13	7	14	18
"NM_031174"	18	3	17	15	15	3	10	11	8	11	16	1	7	9	15	4	1	4	3	5	7	3	17	16	12
"NM_031179"	7	8	10	17	17	8	7	15	12	12	12	13	17	12	6	1	13	15	4	17	15	9	14	3	16
"NM_031189.4"	8	17	6	3	7	9	16	16	11	17	1	16	2	7	13	20	20	12	18	7	6	20	10	4	13
"NM_031192"	11	19	17	15	15	15	3	7	4	2	10	12	11	9	15	19	1	10	15	4	3	13	12	16	18
"NM_031192.1"	18	4	17	15	14	3	3	6	4	11	10	3	8	4	15	19	1	17	6	6	3	11	12	16	12
"NM_031248"	1	9	13	18	19	5	8	3	1	1	15	19	12	15	18	6	6	14	16	1	9	8	3	20	17
"NM_031251"	1	9	16	12	19	5	8	3	15	19	13	14	1	15	18	5	6	14	16	1	9	8	6	20	17
"NM_031257"	14	3	7	10	10	14	7	11	3	20	16	2	7	1	14	8	9	19	9	20	7	15	17	6	20
